timestamp,FRAX.logReturns
2023-03-10 09:59:00,0.0
2023-03-10 10:00:00,0.0
2023-03-10 10:01:00,0.0039298258257861275
2023-03-10 10:02:00,0.0
2023-03-10 10:03:00,0.0
2023-03-10 10:04:00,-0.004772936918156537
2023-03-10 10:05:00,0.0
2023-03-10 10:06:00,0.0
2023-03-10 10:07:00,0.0
2023-03-10 10:08:00,0.0
2023-03-10 10:09:00,0.0016858669163442297
2023-03-10 10:10:00,0.0
2023-03-10 10:11:00,0.0
2023-03-10 10:12:00,0.0
2023-03-10 10:13:00,0.0
2023-03-10 10:14:00,0.0
2023-03-10 10:15:00,0.0
2023-03-10 10:16:00,0.0
2023-03-10 10:17:00,0.0
2023-03-10 10:18:00,0.0
2023-03-10 10:19:00,0.0
2023-03-10 10:20:00,0.0
2023-03-10 10:21:00,0.0
2023-03-10 10:22:00,0.010923631945132855
2023-03-10 10:23:00,-0.016548723545195317
2023-03-10 10:24:00,0.0
2023-03-10 10:25:00,0.0
2023-03-10 10:26:00,0.0
2023-03-10 10:27:00,0.0
2023-03-10 10:28:00,0.0
2023-03-10 10:29:00,0.0
2023-03-10 10:30:00,0.0
2023-03-10 10:31:00,0.02574542337052503
2023-03-10 10:32:00,0.0
2023-03-10 10:33:00,0.0002780287764262582
2023-03-10 10:34:00,0.0
2023-03-10 10:35:00,0.0
2023-03-10 10:36:00,0.0
2023-03-10 10:37:00,0.0
2023-03-10 10:38:00,-0.005010441033874468
2023-03-10 10:39:00,0.0
2023-03-10 10:40:00,0.008066209389980919
2023-03-10 10:41:00,-0.0013884068589513677
2023-03-10 10:42:00,0.0
2023-03-10 10:43:00,-0.006399115148149684
2023-03-10 10:44:00,0.0
2023-03-10 10:45:00,0.021894488729801063
2023-03-10 10:46:00,0.0
2023-03-10 10:47:00,-0.018275082159760262
2023-03-10 10:48:00,0.0
2023-03-10 10:49:00,0.0
2023-03-10 10:50:00,0.0
2023-03-10 10:51:00,0.0
2023-03-10 10:52:00,0.0
2023-03-10 10:53:00,0.0
2023-03-10 10:54:00,0.0
2023-03-10 10:55:00,0.0
2023-03-10 10:56:00,0.0
2023-03-10 10:57:00,0.0
2023-03-10 10:58:00,0.0
2023-03-10 10:59:00,0.0
2023-03-10 11:00:00,0.008050534848137364
2023-03-10 11:01:00,-0.015016755753777736
2023-03-10 11:02:00,0.0
2023-03-10 11:03:00,0.0
2023-03-10 11:04:00,0.0
2023-03-10 11:05:00,0.0
2023-03-10 11:06:00,0.0
2023-03-10 11:07:00,0.009190296753407682
2023-03-10 11:08:00,-0.007516189512802194
2023-03-10 11:09:00,0.0
2023-03-10 11:10:00,0.0
2023-03-10 11:11:00,0.0
2023-03-10 11:12:00,0.0019513556499552466
2023-03-10 11:13:00,0.0
2023-03-10 11:14:00,0.0
2023-03-10 11:15:00,0.0
2023-03-10 11:16:00,0.0
2023-03-10 11:17:00,0.0
2023-03-10 11:18:00,0.0
2023-03-10 11:19:00,0.0
2023-03-10 11:20:00,0.0
2023-03-10 11:21:00,0.0
2023-03-10 11:22:00,0.0
2023-03-10 11:23:00,0.0
2023-03-10 11:24:00,0.0
2023-03-10 11:25:00,0.0
2023-03-10 11:26:00,0.0
2023-03-10 11:27:00,0.0
2023-03-10 11:28:00,0.0
2023-03-10 11:29:00,0.0
2023-03-10 11:30:00,0.015266190283456443
2023-03-10 11:31:00,-0.008590245280920127
2023-03-10 11:32:00,0.0
2023-03-10 11:33:00,0.0
2023-03-10 11:34:00,0.006930494148320575
2023-03-10 11:35:00,-0.009153334054823286
2023-03-10 11:36:00,-0.004174495358172335
2023-03-10 11:37:00,0.00027857093157347446
2023-03-10 11:38:00,-0.006696434827320119
2023-03-10 11:39:00,0.0
2023-03-10 11:40:00,0.02029909674337457
2023-03-10 11:41:00,0.0
2023-03-10 11:42:00,0.0
2023-03-10 11:43:00,0.0
2023-03-10 11:44:00,0.0
2023-03-10 11:45:00,0.0
2023-03-10 11:46:00,0.0
2023-03-10 11:47:00,0.0
2023-03-10 11:48:00,0.008282728569087223
2023-03-10 11:49:00,-0.019658218762782037
2023-03-10 11:50:00,0.002780481471052836
2023-03-10 11:51:00,0.0
2023-03-10 11:52:00,0.0
2023-03-10 11:53:00,0.0
2023-03-10 11:54:00,0.0
2023-03-10 11:55:00,-0.008074069572207632
2023-03-10 11:56:00,0.0
2023-03-10 11:57:00,0.0
2023-03-10 11:58:00,0.0
2023-03-10 11:59:00,0.0
2023-03-10 12:00:00,0.0
2023-03-10 12:01:00,0.0
2023-03-10 12:02:00,0.0
2023-03-10 12:03:00,0.0
2023-03-10 12:04:00,0.0
2023-03-10 12:05:00,0.0
2023-03-10 12:06:00,0.0
2023-03-10 12:07:00,0.0
2023-03-10 12:08:00,0.010850690870603053
2023-03-10 12:09:00,0.0
2023-03-10 12:10:00,0.0
2023-03-10 12:11:00,0.0
2023-03-10 12:12:00,0.0
2023-03-10 12:13:00,0.0
2023-03-10 12:14:00,0.0
2023-03-10 12:15:00,-0.0011101859846543035
2023-03-10 12:16:00,0.0
2023-03-10 12:17:00,0.0
2023-03-10 12:18:00,0.00027760427555153085
2023-03-10 12:19:00,-0.017284746557299994
2023-03-10 12:20:00,0.002797985906822664
2023-03-10 12:21:00,-0.012621877667683551
2023-03-10 12:22:00,0.0
2023-03-10 12:23:00,0.0
2023-03-10 12:24:00,0.0014063709179464614
2023-03-10 12:25:00,0.0
2023-03-10 12:26:00,0.0
2023-03-10 12:27:00,0.0
2023-03-10 12:28:00,0.0
2023-03-10 12:29:00,0.0
2023-03-10 12:30:00,0.0
2023-03-10 12:31:00,0.0
2023-03-10 12:32:00,0.011774634514072315
2023-03-10 12:33:00,0.0
2023-03-10 12:34:00,0.0
2023-03-10 12:35:00,0.0
2023-03-10 12:36:00,0.0
2023-03-10 12:37:00,0.0
2023-03-10 12:38:00,0.0
2023-03-10 12:39:00,0.0
2023-03-10 12:40:00,0.0
2023-03-10 12:41:00,0.0
2023-03-10 12:42:00,0.0
2023-03-10 12:43:00,0.0
2023-03-10 12:44:00,0.0
2023-03-10 12:45:00,0.0
